ID,X_01,X_02,X_03,X_04,X_05,X_06,X_07,X_08,X_09,X_10,X_11,X_12,X_13,X_14,X_15,X_16,X_17,X_18,X_19,X_20,X_21,X_22,X_23,X_24,X_25,X_26,X_27,X_28,X_29,X_30,X_31,X_32,X_33,X_34,X_35,X_36,X_37,X_38,X_39,X_40,X_41,X_42,X_43,X_44,X_45,X_46,X_47,X_48,X_49,X_50,X_51,X_52,target
TRAIN_00043,0.015,0.2408699,0.56688416,0.5342472,0.3587482,0.62163085,0.7089758,0.57677525,0.60877186,0.5367085,17.737,0.5396271,0.5105384,0.25424534,0.58670115,0.43511167,0.5366986,0.35007223,59.634,0.6199868,0.5749187,0.7320324,0.5724157,0.49466857,0.35829902,0.5547039,0.4292968,0.77849644,0.6750463,0.55689967,0.4755897,0.5387477,0.71005815,0.4903448,0.4580556,0.58169866,21.94,0.349991,0.5413887,41.045,0.7920726,0.791,0.24923673,0.46302965,0.6216446,0.75063926,0.35176823,0.6070661,0.52152395,0.5669546,0.30063534,0.59182894,1
TRAIN_00044,0.031,0.24045867,0.536802,0.5777452,0.33201465,0.5813271,0.70718753,0.5430568,0.62067616,0.46322325,18.07,0.51427746,0.45898256,0.253266,0.6387677,0.43208408,0.46321043,0.3387091,55.496,0.6509885,0.5719846,0.75274277,0.59330255,0.41439727,0.330473,0.5349733,0.4326227,0.8046677,0.6454609,0.52694666,0.5824038,0.65474266,0.6927142,0.52108246,0.51430726,0.575208,20.541,0.347552,0.57101434,40.812,0.78863007,0.817,0.24072123,0.43391693,0.58134204,0.7591039,0.3453817,0.4138594,0.47830242,0.5649534,0.28491312,0.58827865,1
TRAIN_00045,0.019,0.32286233,0.5304778,0.53624916,0.9995781,0.41774723,0.49978918,0.98947316,0.041238796,0.6552542,22.259,0.37998495,0.31356272,0.44696325,0.82493174,0.06205357,0.6550478,0.18861845,100.109,0.1132874,0.46222985,0.27486038,0.52840495,0.19144735,0.9505207,0.050143056,0.2684466,1.0,0.64232373,0.040664524,0.5339393,0.6075134,0.42981178,0.5400285,0.6381264,0.770942,99.49,0.9846395,0.5083134,81.53,0.46155593,0.0,0.21185757,0.45672074,0.41760308,0.82788235,0.9831814,0.53807306,0.24078816,0.5243459,0.98631155,0.5164841,6
TRAIN_00046,0.023,0.23962279,0.56346935,0.54019314,0.36787793,0.6596775,0.6669135,0.44716948,0.5874898,0.5330435,17.919,0.53153974,0.5323577,0.35916412,0.6084961,0.45269054,0.53306484,0.36589745,42.059,0.6016571,0.55706,0.7159125,0.6097377,0.43668056,0.36532962,0.5418839,0.4516667,0.25538963,0.49629876,0.5342379,0.49958783,0.5714293,0.64040124,0.5103176,0.47151923,0.61163133,21.484,0.37920052,0.5335079,40.822,0.7722511,0.26,0.25639132,0.41555357,0.6596606,0.75748676,0.37426788,0.5012036,0.49989432,0.60316795,0.31329304,0.64649284,3
TRAIN_00047,0.02,0.2513833,0.44635573,0.50417966,0.3862487,0.7221133,0.65094954,0.49839532,0.56465894,0.4407974,19.019,0.5067324,0.57524633,0.36852232,0.5299153,0.43288243,0.44080177,0.34939668,47.996,0.58934516,0.58528703,0.7067673,0.562605,0.44765157,0.38428804,0.55017865,0.4967177,0.24391702,0.5439083,0.55104965,0.4956151,0.5058487,0.632386,0.48878804,0.44839263,0.6099502,22.022,0.3845492,0.5096273,41.158,0.7752545,0.248,0.2629614,0.4575789,0.7220757,0.74524754,0.386337,0.44922265,0.5195034,0.60909015,0.32765463,0.5917331,9
TRAIN_00048,0.024,0.24882889,0.5075096,0.51421505,0.3732103,0.6418341,0.6569771,0.47571686,0.58689886,0.55402803,21.083,0.52694535,0.55155605,0.38090292,0.5571873,0.46400347,0.55405337,0.38474357,45.427,0.6140436,0.54751354,0.7205788,0.64216095,0.43718976,0.37186527,0.5633084,0.5260382,0.22241107,0.5321159,0.55542374,0.5281236,0.4622579,0.6463763,0.49352455,0.43582186,0.6165384,21.947,0.3716422,0.5217085,41.194,0.79063946,0.226,0.25982967,0.46079752,0.64181167,0.7459167,0.3796567,0.4718652,0.5228759,0.5801744,0.31504133,0.5773827,5
TRAIN_00049,0.014,0.2520743,0.6052141,0.46652833,0.38546163,0.715214,0.6674358,0.6688796,0.58770174,0.5252711,16.871,0.5396444,0.5406964,0.43408543,0.49549702,0.4680683,0.52527416,0.40207595,69.959,0.5973233,0.57527906,0.6771504,0.5632779,0.4532557,0.3873057,0.6290309,0.52480394,0.19883183,0.69927543,0.6257192,0.44878593,0.44636938,0.6461696,0.49587625,0.36211452,0.63011754,24.242,0.33310956,0.46870786,41.756,0.7750074,0.203,0.2540524,0.5084424,0.7152284,0.72508764,0.34090742,0.5122483,0.6074261,0.52122045,0.30766195,0.54602516,12
TRAIN_00050,0.016,0.24674338,0.5293017,0.50831103,0.3777237,0.6725057,0.6510063,0.4958412,0.57766974,0.46621746,18.134,0.5223221,0.5636384,0.3704153,0.49324554,0.45038795,0.46619967,0.37060502,47.762,0.59332246,0.56072867,0.7106117,0.5697483,0.47502443,0.37727016,0.5612314,0.48020282,0.23892233,0.5500238,0.5660434,0.5074696,0.52593935,0.6303623,0.4844159,0.43390435,0.61218303,22.496,0.3756108,0.5129342,41.182,0.7838735,0.243,0.26211452,0.4257384,0.67254126,0.74920446,0.3728455,0.42315686,0.5381216,0.58852047,0.31387788,0.5868544,9
TRAIN_00051,0.021,0.252074,0.48731673,0.5184019,0.3720668,0.59581107,0.6591344,0.50730187,0.57564026,0.4745412,18.58,0.52987796,0.5479525,0.3742455,0.48979148,0.44966966,0.47458136,0.36998764,49.149,0.59817415,0.58838934,0.7102789,0.5919746,0.44446936,0.37101865,0.56276226,0.4953913,0.23932952,0.5626413,0.5576883,0.47129005,0.5836945,0.6467863,0.5077672,0.4220617,0.6116351,22.29,0.36889789,0.5043664,41.301,0.77951753,0.243,0.2563094,0.42531052,0.59582025,0.7452549,0.3721761,0.42767552,0.5343584,0.59121203,0.31006667,0.558079,9
TRAIN_00052,0.016,0.2551364,0.49467602,0.54509336,0.33266267,0.63827956,0.04957714,0.2488772,0.6883207,0.44880736,17.225,0.45626834,0.67653376,0.4260375,0.629465,0.96524024,0.448836,0.958285,21.978,0.71190804,0.52660865,0.80669934,0.5619305,0.5009498,0.33085448,0.55661863,0.55957353,0.27645874,0.36136916,0.54216343,0.5193618,0.07481172,0.053680785,0.49895665,0.45939848,0.63061666,20.448,0.3919921,0.540738,41.404,0.9214918,0.281,0.28663778,0.5490224,0.6382461,0.7398705,0.4025055,0.37115127,0.5013047,0.59933966,0.28923467,0.6016813,2
TRAIN_00053,0.021,0.25203216,0.58054715,0.501009,0.38534057,0.53115416,0.65552056,0.5044934,0.5623598,0.54720736,17.621,0.51139,0.56916046,0.36363316,0.6403146,0.44993165,0.5471864,0.37065992,48.721,0.5986461,0.56632054,0.7064402,0.6248278,0.48515347,0.38446802,0.5565389,0.4951351,0.23052935,0.5605003,0.56644183,0.46539098,0.5000777,0.6478637,0.49113974,0.4059751,0.6132978,22.539,0.38408303,0.50397754,41.179,0.7785117,0.234,0.2632593,0.437403,0.53115577,0.7438747,0.38921118,0.40000767,0.53633225,0.59423137,0.32135707,0.5745884,15
TRAIN_00054,0.016,0.2511771,0.49981523,0.5064461,0.37609905,0.6463955,0.66967833,0.5070201,0.58340895,0.5297723,18.429,0.52284425,0.5572649,0.3752026,0.6020908,0.45808694,0.529771,0.3830893,49.079,0.5942535,0.56499255,0.7110961,0.6024574,0.44633663,0.37520033,0.56148094,0.50846285,0.24199097,0.5594914,0.5659264,0.4855691,0.46783018,0.63556147,0.50475305,0.43246612,0.6137977,22.466,0.37001923,0.5032803,45.076,0.7861764,0.246,0.26110038,0.45552862,0.64639044,0.74288255,0.37378046,0.47452438,0.5373076,0.58286864,0.3130109,0.5519807,4
TRAIN_00055,0.021,0.26012823,0.51952595,0.5221018,0.3390783,0.6124982,0.032294698,0.30239782,0.68072844,0.5359681,16.958,0.5019135,0.680536,0.42578638,0.48324537,0.9214358,0.5359738,0.91788924,27.396,0.70616215,0.55521214,0.79547966,0.52771956,0.5339376,0.33898652,0.56429243,0.5919631,0.26442513,0.42048073,0.56230575,0.4929187,0.1528256,0.030993797,0.4664304,0.4119711,0.62885004,21.494,0.3916941,0.5137676,41.555,0.9173511,0.268,0.2894359,0.5318583,0.61248934,0.7318203,0.39256826,0.62352765,0.5324514,0.5912447,0.2868242,0.5847155,2
TRAIN_00056,0.015,0.2423191,0.5172677,0.5107417,0.39243773,0.6380607,0.6572627,0.52127385,0.57313925,0.63934714,18.278,0.5196879,0.5540815,0.38549086,0.5312369,0.45597672,0.639337,0.37924144,50.82,0.5886169,0.5398582,0.70291305,0.56867826,0.45128983,0.3914556,0.5657862,0.46407604,0.22969367,0.5715501,0.5607473,0.46467423,0.49052584,0.6392316,0.4845815,0.41427973,0.6156736,22.685,0.38169542,0.50267917,41.12,0.78252596,0.233,0.26003182,0.4709039,0.63808066,0.7441154,0.39290756,0.37918627,0.54251486,0.58072597,0.32776874,0.59097666,0
TRAIN_00057,0.014,0.23114239,0.5473457,0.6569762,0.2490459,0.6214781,0.7135136,0.7256045,0.6902376,0.5574554,17.774,0.6702095,0.3335085,0.40106013,0.68272686,0.5357741,0.55746186,0.45284837,82.762,0.7323266,0.68089586,0.8464791,0.61736184,0.38849962,0.2512182,0.5802859,0.39355177,0.37356395,0.82290745,0.5614755,0.6024996,0.576616,0.70133024,0.66314465,0.5302079,0.62211245,19.095,0.21386409,0.6619198,41.288,0.87143415,0.38,0.21268281,0.50471145,0.6214825,0.74169457,0.21781956,0.48852947,0.4556773,0.44238132,0.21770073,0.59370273,12
TRAIN_00058,0.018,0.21703388,0.5251068,0.7672374,0.16049801,0.5889609,0.7140149,0.3803149,0.7050031,0.6337065,20.152,0.6479871,0.29649168,0.21061018,0.66325015,0.5099634,0.6337377,0.38924834,37.274,0.79661775,0.7205655,0.89131355,0.6850639,0.34719077,0.1573637,0.43592092,0.24955851,0.47936544,0.53919774,0.42514923,0.7726482,0.6104593,0.6958434,0.56536716,0.6109211,0.5645286,14.382,0.25896657,0.75513923,38.098,0.80678433,0.487,0.20731382,0.27395377,0.58895713,0.8556356,0.24870293,0.434511,0.23243037,0.6287291,0.16356522,0.78604347,12
TRAIN_00059,0.024,0.24220799,0.53641987,0.5115339,0.38213712,0.5513885,0.6574778,0.501181,0.5633768,0.38695508,18.183,0.5227568,0.57128865,0.35861117,0.54482144,0.4411668,0.38694623,0.36263216,48.31,0.58497125,0.5892397,0.69960576,0.5562826,0.5176952,0.3807588,0.5518012,0.48325673,0.24808638,0.54856926,0.5516496,0.47185135,0.6556569,0.6398252,0.42356995,0.43203068,0.6105153,22.33,0.37562653,0.51038766,40.389,0.7682958,0.252,0.26501116,0.42095798,0.5513464,0.7478703,0.38093248,0.5374049,0.5261903,0.59085923,0.3203015,0.5881238,14
TRAIN_00060,0.019,0.2464648,0.4858255,0.5109825,0.39107114,0.6314153,0.65630835,0.51920897,0.55518377,0.46975514,18.618,0.5274182,0.57471037,0.36392274,0.55990213,0.4480036,0.46977368,0.36845234,50.365,0.57843083,0.5560602,0.6994363,0.6168915,0.4447197,0.38962248,0.553548,0.49649033,0.23425545,0.5662596,0.5518256,0.5042811,0.56059706,0.6340662,0.4868338,0.4215599,0.60917723,22.41,0.39186296,0.49256667,41.089,0.7754755,0.238,0.26511133,0.4305949,0.63141793,0.74774814,0.39007393,0.44524625,0.5286026,0.6039492,0.32855743,0.6024594,15
TRAIN_00061,0.018,0.24833243,0.51931226,0.51482844,0.3877044,0.4907317,0.652195,0.503848,0.5867814,0.4236288,18.203,0.52329975,0.54592735,0.37951759,0.6044275,0.45895764,0.42365038,0.38023916,48.261,0.591329,0.5426912,0.7100422,0.54383314,0.4650995,0.3866195,0.565976,0.50160426,0.23144644,0.55333424,0.56126785,0.4847966,0.5511866,0.6385326,0.5052168,0.42111656,0.61806375,22.538,0.38270193,0.5105567,41.35,0.78981894,0.235,0.26090902,0.4481203,0.4907451,0.74176085,0.38342452,0.42424133,0.5367305,0.5866343,0.32440248,0.5926375,19
TRAIN_00062,0.022,0.24758106,0.4946667,0.5063456,0.3996178,0.53526026,0.6424253,0.4928435,0.5584235,0.5522651,18.57,0.5064174,0.57928467,0.35669658,0.5918573,0.43481874,0.55225635,0.3516535,46.961,0.5702759,0.56810546,0.68385494,0.55268264,0.50929016,0.39829937,0.5488051,0.50756365,0.25372475,0.52840674,0.55225694,0.49467647,0.49434754,0.62372273,0.16428737,0.42948213,0.6106385,22.659,0.39631516,0.4938765,43.454,0.7635432,0.258,0.26398733,0.4236786,0.5352594,0.5185927,0.39974353,0.37716794,0.5354297,0.61238974,0.3346502,0.57131845,17
TRAIN_00063,0.023,0.24769565,0.5582492,0.5196141,0.38400128,0.6251323,0.64629847,0.45877814,0.5865858,0.49902797,17.949,0.5109979,0.5529941,0.36355272,0.5778658,0.44154125,0.4990426,0.35844535,43.591,0.5894171,0.5586238,0.70413315,0.6126445,0.44746053,0.38196194,0.5495211,0.500023,0.25524512,0.50230986,0.5439208,0.5017017,0.65125006,0.63794786,0.50869465,0.4498318,0.61338663,22.322,0.38829583,0.51226294,41.142,0.7732626,0.26,0.2609759,0.4198883,0.62510204,0.7485819,0.39108545,0.49695334,0.5191423,0.598694,0.32477918,0.5761418,19
TRAIN_00064,0.014,0.24331677,0.56382215,0.5121327,0.38323945,0.57759255,0.65282625,0.5237474,0.5964017,0.43445057,17.83,0.53047085,0.5617701,0.37476125,0.47313178,0.44996682,0.4344736,0.3716403,51.089,0.58442473,0.5768557,0.7035867,0.5821331,0.4838262,0.38202357,0.5571936,0.47625116,0.25398806,0.5755983,0.5717658,0.47419384,0.5942862,0.6305618,0.5062767,0.4104565,0.6094087,22.642,0.3715931,0.5049576,41.25,0.77963537,0.258,0.26398578,0.45576513,0.57757497,0.7441768,0.37920353,0.54951215,0.5430909,0.59782463,0.31882486,0.5759669,15
TRAIN_00065,0.021,0.24580435,0.56754833,0.5370357,0.38131914,0.5807268,0.6523427,0.4746577,0.58120906,0.5361611,17.942,0.51754487,0.5512248,0.35869887,0.564282,0.44571987,0.53613883,0.36266544,45.151,0.581178,0.53909516,0.70696175,0.60785776,0.43302226,0.37897167,0.53607786,0.452232,0.26825944,0.5211021,0.5267914,0.51263094,0.53168964,0.63160074,0.5238978,0.45816886,0.60822594,21.599,0.39204487,0.5293759,40.938,0.7705563,0.273,0.26158553,0.41795447,0.58071494,0.7544833,0.38203475,0.4531306,0.50167906,0.60284203,0.32648593,0.5678259,15
TRAIN_00066,0.017,0.24688858,0.5749309,0.53090596,0.37522182,0.56579375,0.6537464,0.5054482,0.57923216,0.54217845,17.769,0.5261273,0.5449232,0.35758257,0.60580707,0.44614002,0.54219717,0.36644349,48.865,0.5880902,0.57710445,0.7022211,0.5898972,0.4304956,0.3745391,0.54812336,0.4836517,0.2558002,0.5561753,0.56431067,0.5318749,0.48979515,0.6341423,0.33447054,0.4256765,0.6079746,22.316,0.37037867,0.5159279,43.112,0.7712487,0.26,0.2606037,0.4463529,0.5657751,0.5432167,0.37645283,0.5224577,0.52756315,0.59412795,0.31351504,0.58096707,17
TRAIN_00067,0.011,0.24901387,0.5540701,0.5071437,0.38430366,0.6345135,0.6481156,0.518015,0.5836015,0.38804856,17.83,0.5313743,0.5502291,0.38080418,0.6240989,0.45195627,0.3880586,0.37628284,50.433,0.59894824,0.5666216,0.7114896,0.62398875,0.47367403,0.38392368,0.5798896,0.50395685,0.20971075,0.5717593,0.5758328,0.4711292,0.5440157,0.64794976,0.5372793,0.41373554,0.61782706,22.786,0.36548802,0.4967608,41.689,0.7905635,0.213,0.2550927,0.43277946,0.63450384,0.74485767,0.37449485,0.45801076,0.5490556,0.5752913,0.3182405,0.5957093,14
TRAIN_00068,0.022,0.24676412,0.5303763,0.52815646,0.3717876,0.5467765,0.65017474,0.46477818,0.5938553,0.5930501,18.172,0.5385086,0.55421144,0.3588733,0.5736757,0.45530814,0.59305316,0.37306497,44.759,0.5938191,0.5695838,0.71684223,0.6028213,0.3961012,0.37104458,0.546225,0.46617585,0.25618804,0.5190962,0.5488793,0.5421851,0.5869068,0.64742875,0.50621045,0.45218804,0.61421025,21.736,0.36860487,0.519942,41.031,0.78419137,0.261,0.25983948,0.40895703,0.5467575,0.7536182,0.37097928,0.6185325,0.518869,0.5974915,0.3111819,0.6050864,19
TRAIN_00069,0.022,0.24909224,0.5562851,0.5033849,0.38713932,0.4743933,0.66296685,0.53643626,0.591608,0.5438272,17.959,0.5364818,0.56091297,0.38183984,0.6007346,0.4548594,0.5438412,0.37523463,52.635,0.59690493,0.5845934,0.7022235,0.5561511,0.39956307,0.3860732,0.56060886,0.51113963,0.23918621,0.58491194,0.55886716,0.4850891,0.5294218,0.6359038,0.5802391,0.4135158,0.6145348,22.518,0.38003537,0.50262177,44.604,0.7795662,0.244,0.25902444,0.43482378,0.4743496,0.74285614,0.37650907,0.39047742,0.5394733,0.5792835,0.32357657,0.53648967,11
TRAIN_00070,0.019,0.25086483,0.5683521,0.44857952,0.43046755,0.6165635,0.6500201,0.5623046,0.54438126,0.5680291,17.675,0.4776876,0.61827236,0.38706535,0.48284075,0.428568,0.5680246,0.3562657,55.598,0.56443083,0.5028294,0.67396367,0.54930913,0.45042783,0.43078294,0.5986699,0.5265218,0.148047,0.6096218,0.60390615,0.45686144,0.5495052,0.6408059,0.4482793,0.3313986,0.7760448,24.496,0.39065897,0.44202188,41.605,0.7778045,0.15,0.27385965,0.4447305,0.61659074,0.73031855,0.39650926,0.54128546,0.59166443,0.5998899,0.35018384,0.5612495,7
TRAIN_00071,0.017,0.24772903,0.49195376,0.5277004,0.3766677,0.49945664,0.6626223,0.48459202,0.5763369,0.459784,18.565,0.5035857,0.5385422,0.36896533,0.5457006,0.4421704,0.4597872,0.35781506,46.334,0.6018433,0.5808149,0.7075224,0.60163766,0.49052498,0.37557644,0.5513966,0.46534747,0.2577342,0.5345727,0.54971147,0.52398723,0.62019277,0.64538413,0.4873969,0.44487134,0.61583936,22.232,0.37513208,0.5097718,44.92,0.77412283,0.261,0.25578997,0.42682356,0.4994489,0.7490338,0.3798513,0.42329106,0.5271064,0.5916074,0.3155455,0.5965813,4
TRAIN_00072,0.023,0.24412999,0.5731916,0.52113855,0.37672696,0.6065217,0.6656249,0.48406687,0.56424904,0.5667965,17.715,0.52626985,0.54832685,0.36570573,0.6045707,0.45027393,0.5667989,0.36871856,46.489,0.5948402,0.57621634,0.71122605,0.61241764,0.40920603,0.3752434,0.55723226,0.5164081,0.24037892,0.5410633,0.5544365,0.48932165,0.51640075,0.6420063,0.47537345,0.42088947,0.76389676,22.201,0.38034552,0.5128479,41.177,0.77851,0.244,0.2608605,0.41762406,0.6064999,0.7496723,0.38176432,0.3822206,0.5266217,0.5956161,0.31513682,0.59038025,7
TRAIN_00073,0.036,0.3067597,0.2657206,0.5594654,0.9995781,0.47487634,0.5045171,0.9945003,0.04095867,0.6535333,68.562,0.42925832,0.29263616,0.42839134,0.7089025,0.030176416,0.65341085,0.17943196,100.214,0.111932635,0.47229895,0.2736266,0.7017652,0.1821649,0.9483169,0.017066285,0.31655768,0.9999969,0.632607,0.014567647,0.57319444,0.6310978,0.43363693,0.49660495,0.68109334,0.9972635,100.03,0.9951109,0.53191674,98.431,0.45917878,0.0,0.057196416,0.4408308,0.47485846,0.8480809,0.9830802,0.562482,0.21167612,0.5177149,0.99413353,0.53364044,6
TRAIN_00074,0.017,0.25298327,0.55028623,0.51100177,0.3814644,0.5372688,0.6589247,0.49171358,0.5592063,0.64380896,18.031,0.53893113,0.5529117,0.35951546,0.47952345,0.44941235,0.64378655,0.36938062,47.313,0.60119903,0.56867087,0.70651174,0.5601652,0.38119304,0.37991902,0.5483197,0.5079669,0.2613036,0.5410861,0.5529768,0.525648,0.6257958,0.64102817,0.44235036,0.4464013,0.6149762,22.114,0.38230875,0.516035,42.113,0.77412283,0.266,0.258926,0.44505498,0.537242,0.7442185,0.38970703,0.41394156,0.522824,0.58466303,0.32174614,0.55338204,11
TRAIN_00075,0.019,0.24548095,0.48959267,0.53982747,0.34616774,0.6118527,0.6550796,0.477612,0.5987656,0.6118609,18.559,0.53076994,0.5249871,0.35795882,0.65214556,0.4569853,0.61186916,0.372218,45.95,0.6279684,0.55984145,0.73226684,0.6050702,0.45191997,0.3451177,0.53056395,0.4720687,0.28705975,0.5427161,0.5433256,0.51131415,0.65189284,0.65047985,0.48107052,0.45359075,0.60675955,21.224,0.365208,0.54611903,40.981,0.78432,0.292,0.252784,0.46214655,0.6118476,0.7521263,0.361702,0.48756,0.4973934,0.60300094,0.29394916,0.6333681,9
TRAIN_00076,0.015,0.26009786,0.5300254,0.48973545,0.38192335,0.63933665,0.02481814,0.2370884,0.66032326,0.34824017,16.884,0.5182034,0.6974445,0.43492258,0.58403546,0.9153926,0.34828717,0.919164,20.585,0.6788683,0.56138414,0.7694384,0.55455774,0.4128674,0.38059056,0.55502695,0.6023702,0.25972807,0.334025,0.55279434,0.48155892,0.08660784,0.0068607004,0.51700836,0.4340139,0.63255405,22.149,0.41767022,0.4899939,41.579,0.9151848,0.264,0.29087317,0.5339098,0.6393438,0.7307815,0.42988402,0.6030787,0.54647994,0.59282374,0.32393652,0.5707758,2
TRAIN_00077,0.016,0.24378529,0.5225205,0.5104913,0.37251183,0.6023835,0.6661801,0.46755493,0.57627183,0.5393588,18.193,0.52034706,0.5573367,0.37131935,0.5993261,0.44883683,0.5393591,0.36426777,44.543,0.60097426,0.58474505,0.71910733,0.56735176,0.44959664,0.3711918,0.5547106,0.48786232,0.22152402,0.5270509,0.5494961,0.49876058,0.5348485,0.63604045,0.5129012,0.4234989,0.61142963,21.873,0.37298146,0.5195791,41.007,0.7843274,0.226,0.25969574,0.43211624,0.6023703,0.7539638,0.38840005,0.4817597,0.51303875,0.59346443,0.31485564,0.6023246,9
TRAIN_00078,0.012,0.26099688,0.53747636,0.5260334,0.3525092,0.66261715,0.07356408,0.2526423,0.67434675,0.5057043,16.746,0.4435977,0.69865525,0.44824257,0.56162435,0.9668895,0.5056843,0.97384906,22.351,0.705885,0.5321086,0.7955404,0.54021424,0.43058497,0.35124347,0.5624078,0.5814812,0.24998353,0.36625823,0.5626217,0.52403665,0.10328457,0.07288238,0.4896161,0.42063564,0.6305984,21.32,0.39914718,0.517928,41.487,0.9273636,0.253,0.29072487,0.5556926,0.66263396,0.7303161,0.40917954,0.42632267,0.5298307,0.59135264,0.30132663,0.58014727,2
TRAIN_00079,0.019,0.24281739,0.5771761,0.5273397,0.36970246,0.72713834,0.65355176,0.50011164,0.5886548,0.5247342,17.95,0.5291851,0.5539062,0.3568109,0.51476216,0.45111507,0.5247581,0.36599854,48.135,0.6001779,0.56321543,0.7055529,0.6303984,0.45992675,0.34069732,0.5364665,0.46568817,0.26057574,0.5478078,0.5376756,0.4832338,0.5380909,0.6428722,0.48345533,0.44156536,0.61275965,19.554,0.38200814,0.52914065,40.737,0.7633585,0.265,0.257766,0.45106673,0.7271082,0.7606412,0.38608167,0.47129834,0.4685354,0.6018669,0.31525666,0.5983845,20
TRAIN_00080,0.017,0.2517457,0.5467365,0.5134811,0.3771777,0.60049075,0.6678661,0.5052092,0.565523,0.5841134,18.026,0.5325632,0.5710746,0.36568162,0.5536247,0.45370495,0.58412695,0.37392384,48.88,0.5810002,0.5555008,0.7073364,0.6253494,0.472678,0.37671846,0.56190395,0.4928574,0.25937513,0.55403477,0.56758976,0.50720286,0.501209,0.64285547,0.48951674,0.44579113,0.60892725,22.507,0.37154344,0.49771875,41.292,0.7803613,0.263,0.26273084,0.45307302,0.60050595,0.7420758,0.37116167,0.6038373,0.53850144,0.60378444,0.31395236,0.5382961,0
TRAIN_00081,0.021,0.24520877,0.5584507,0.5235615,0.37868282,0.53120863,0.64372146,0.47418764,0.57419056,0.46249995,17.919,0.5257824,0.5544871,0.36077687,0.61124796,0.45059004,0.4625008,0.3690927,45.126,0.59109,0.56389946,0.7097079,0.56610286,0.3898446,0.37676102,0.5443053,0.48027015,0.2541914,0.5271965,0.54845107,0.47592998,0.545657,0.6308775,0.538538,0.4352326,0.6062804,22.056,0.38825563,0.5074762,42.247,0.7776299,0.259,0.25625739,0.42536044,0.5311895,0.61074877,0.37538713,0.49433798,0.51795554,0.60303676,0.3194283,0.6198054,17
TRAIN_00082,0.01,0.2519119,0.5182549,0.45470446,0.42223614,0.5444109,0.64875096,0.5217004,0.5579891,0.5812701,18.253,0.47350395,0.6097518,0.3753394,0.56378573,0.42126584,0.5812661,0.34725478,50.307,0.55539453,0.5039133,0.6729233,0.57429755,0.465564,0.42249048,0.582987,0.5295022,0.19626759,0.5643476,0.59450024,0.4369205,0.49175304,0.6320828,0.47649962,0.3668414,0.77463335,24.273,0.3910128,0.4519199,41.478,0.77559334,0.2,0.2724615,0.4444607,0.54436517,0.7330746,0.40154088,0.46904173,0.58389163,0.61266375,0.3434857,0.54493225,7
TRAIN_00083,0.012,0.2503386,0.45781353,0.5163924,0.38502842,0.5552008,0.6672901,0.5018775,0.5863722,0.58419216,18.872,0.5185562,0.5591183,0.36721268,0.55314845,0.4475617,0.58421254,0.36596477,48.265,0.5959225,0.5383974,0.7002309,0.5928835,0.4787975,0.3844734,0.55626124,0.5463942,0.23964474,0.5511735,0.5667343,0.5099975,0.54608047,0.6398741,0.34997186,0.42073196,0.6103932,22.581,0.37994155,0.49796766,40.73,0.7714578,0.243,0.26143748,0.43218637,0.55517876,0.74287826,0.39005387,0.48508707,0.53666806,0.60280263,0.32101,0.57774484,11
