ID,target
TEST_01271,11.0
TEST_01272,11.0
TEST_01273,13.0
TEST_01274,12.0
TEST_01275,10.0
TEST_01276,3.0
TEST_01277,11.0
TEST_01278,9.0
TEST_01279,10.0
TEST_01280,11.0
TEST_01281,3.0
TEST_01282,10.0
TEST_01283,11.0
TEST_01284,15.0
TEST_01285,10.0
TEST_01286,10.0
TEST_01287,15.0
TEST_01288,10.0
TEST_01289,11.0
TEST_01290,10.0
TEST_01291,14.0
TEST_01292,11.0
TEST_01293,7.0
TEST_01294,11.0
TEST_01295,11.0
TEST_01296,9.0
TEST_01297,1.0
TEST_01298,11.0
TEST_01299,10.0
TEST_01300,7.0
TEST_01301,10.0
TEST_01302,10.0
TEST_01303,10.0
TEST_01304,10.0
TEST_01305,11.0
TEST_01306,11.0
TEST_01307,11.0
TEST_01308,10.0
TEST_01309,11.0
TEST_01310,3.0
TEST_01311,10.0
TEST_01312,11.0
TEST_01313,10.0
TEST_01314,11.0
TEST_01315,1.0
TEST_01316,9.0
TEST_01317,18.0
TEST_01318,11.0
TEST_01319,11.0
TEST_01320,16.0
TEST_01321,10.0
TEST_01322,15.0
TEST_01323,13.0
TEST_01324,10.0
TEST_01325,11.0
TEST_01326,6.0
TEST_01327,12.0
TEST_01328,11.0
TEST_01329,11.0
TEST_01330,5.0
TEST_01331,7.0
TEST_01332,7.0
TEST_01333,12.0
TEST_01334,11.0
TEST_01335,10.0
TEST_01336,8.0
TEST_01337,1.0
TEST_01338,12.0
TEST_01339,11.0
TEST_01340,3.0
TEST_01341,10.0
TEST_01342,5.0
TEST_01343,2.0
TEST_01344,11.0
TEST_01345,10.0
TEST_01346,2.0
TEST_01347,11.0
TEST_01348,12.0
TEST_01349,10.0
TEST_01350,11.0
TEST_01351,10.0
TEST_01352,11.0
TEST_01353,10.0
TEST_01354,11.0
TEST_01355,11.0
TEST_01356,2.0
TEST_01357,10.0
TEST_01358,10.0
TEST_01359,10.0
TEST_01360,10.0
TEST_01361,10.0
TEST_01362,13.0
TEST_01363,11.0
TEST_01364,10.0
TEST_01365,10.0
TEST_01366,10.0
TEST_01367,11.0
TEST_01368,11.0
TEST_01369,11.0
TEST_01370,10.0
TEST_01371,11.0
TEST_01372,11.0
TEST_01373,10.0
TEST_01374,11.0
TEST_01375,11.0
TEST_01376,10.0
TEST_01377,5.0
TEST_01378,11.0
TEST_01379,12.0
TEST_01380,11.0
TEST_01381,9.0
TEST_01382,11.0
TEST_01383,10.0
TEST_01384,3.0
TEST_01385,10.0
TEST_01386,10.0
TEST_01387,10.0
TEST_01388,8.0
TEST_01389,9.0
TEST_01390,11.0
TEST_01391,10.0
TEST_01392,10.0
TEST_01393,2.0
TEST_01394,10.0
TEST_01395,10.0
TEST_01396,11.0
TEST_01397,10.0
TEST_01398,11.0
TEST_01399,10.0
TEST_01400,11.0
TEST_01401,11.0
TEST_01402,9.0
TEST_01403,11.0
TEST_01404,10.0
TEST_01405,8.0
TEST_01406,10.0
TEST_01407,11.0
TEST_01408,10.0
TEST_01409,11.0
TEST_01410,11.0
TEST_01411,9.0
TEST_01412,11.0
TEST_01413,10.0
TEST_01414,10.0
TEST_01415,11.0
TEST_01416,11.0
TEST_01417,11.0
TEST_01418,10.0
TEST_01419,11.0
TEST_01420,11.0
TEST_01421,21.0
TEST_01422,11.0
TEST_01423,10.0
TEST_01424,9.0
TEST_01425,5.0
TEST_01426,10.0
TEST_01427,3.0
TEST_01428,11.0
TEST_01429,9.0
TEST_01430,11.0
TEST_01431,4.0
TEST_01432,5.0
TEST_01433,10.0
TEST_01434,11.0
TEST_01435,10.0
TEST_01436,8.0
TEST_01437,11.0
TEST_01438,1.0
TEST_01439,11.0
TEST_01440,2.0
TEST_01441,14.0
TEST_01442,10.0
TEST_01443,10.0
TEST_01444,16.0
TEST_01445,10.0
TEST_01446,10.0
TEST_01447,8.0
TEST_01448,1.0
TEST_01449,11.0
TEST_01450,2.0
TEST_01451,19.0
TEST_01452,5.0
TEST_01453,1.0
TEST_01454,7.0
TEST_01455,10.0
TEST_01456,11.0
TEST_01457,11.0
TEST_01458,10.0
TEST_01459,9.0
TEST_01460,15.0
TEST_01461,11.0
TEST_01462,10.0
TEST_01463,11.0
TEST_01464,10.0
TEST_01465,11.0
TEST_01466,15.0
TEST_01467,10.0
TEST_01468,1.0
TEST_01469,9.0
TEST_01470,9.0
TEST_01471,2.0
TEST_01472,10.0
TEST_01473,14.0
TEST_01474,11.0
TEST_01475,4.0
TEST_01476,2.0
TEST_01477,10.0
TEST_01478,11.0
TEST_01479,21.0
TEST_01480,10.0
TEST_01481,2.0
TEST_01482,11.0
TEST_01483,11.0
TEST_01484,12.0
TEST_01485,1.0
TEST_01486,16.0
TEST_01487,2.0
TEST_01488,10.0
TEST_01489,10.0
TEST_01490,10.0
TEST_01491,10.0
TEST_01492,12.0
TEST_01493,20.0
TEST_01494,11.0
TEST_01495,9.0
TEST_01496,17.0
TEST_01497,3.0
TEST_01498,15.0
TEST_01499,11.0
TEST_01500,11.0
TEST_01501,11.0
TEST_01502,8.0
TEST_01503,10.0
TEST_01504,15.0
TEST_01505,10.0
TEST_01506,1.0
TEST_01507,9.0
TEST_01508,11.0
TEST_01509,11.0
TEST_01510,9.0
TEST_01511,10.0
TEST_01512,10.0
TEST_01513,10.0
TEST_01514,10.0
TEST_01515,7.0
TEST_01516,11.0
TEST_01517,10.0
TEST_01518,11.0
TEST_01519,10.0
TEST_01520,11.0
TEST_01521,10.0
TEST_01522,12.0
TEST_01523,11.0
TEST_01524,16.0
TEST_01525,14.0
TEST_01526,11.0
TEST_01527,10.0
TEST_01528,10.0
TEST_01529,10.0
TEST_01530,11.0
TEST_01531,11.0
TEST_01532,8.0
TEST_01533,10.0
TEST_01534,3.0
TEST_01535,2.0
TEST_01536,8.0
TEST_01537,13.0
TEST_01538,11.0
TEST_01539,11.0
TEST_01540,10.0
TEST_01541,7.0
TEST_01542,11.0
TEST_01543,10.0
TEST_01544,10.0
TEST_01545,10.0
TEST_01546,10.0
TEST_01547,2.0
TEST_01548,10.0
TEST_01549,10.0
TEST_01550,5.0
TEST_01551,10.0
TEST_01552,10.0
TEST_01553,10.0
TEST_01554,10.0
TEST_01555,10.0
TEST_01556,9.0
TEST_01557,5.0
TEST_01558,8.0
TEST_01559,10.0
TEST_01560,5.0
TEST_01561,10.0
TEST_01562,2.0
TEST_01563,10.0
TEST_01564,11.0
TEST_01565,10.0
TEST_01566,12.0
TEST_01567,10.0
TEST_01568,10.0
TEST_01569,10.0
TEST_01570,10.0
TEST_01571,10.0
TEST_01572,12.0
TEST_01573,10.0
TEST_01574,11.0
TEST_01575,9.0
TEST_01576,11.0
TEST_01577,18.0
TEST_01578,11.0
TEST_01579,11.0
TEST_01580,5.0
TEST_01581,10.0
TEST_01582,5.0
TEST_01583,10.0
TEST_01584,10.0
TEST_01585,12.0
TEST_01586,10.0
TEST_01587,8.0
TEST_01588,12.0
TEST_01589,11.0
TEST_01590,7.0
TEST_01591,11.0
TEST_01592,11.0
TEST_01593,8.0
TEST_01594,10.0
TEST_01595,10.0
TEST_01596,3.0
TEST_01597,10.0
TEST_01598,8.0
TEST_01599,10.0
TEST_01600,10.0
TEST_01601,11.0
TEST_01602,3.0
TEST_01603,13.0
TEST_01604,11.0
TEST_01605,10.0
TEST_01606,10.0
TEST_01607,10.0
TEST_01608,11.0
TEST_01609,8.0
TEST_01610,10.0
TEST_01611,14.0
TEST_01612,10.0
TEST_01613,10.0
TEST_01614,13.0
TEST_01615,12.0
TEST_01616,11.0
TEST_01617,9.0
TEST_01618,13.0
TEST_01619,9.0
TEST_01620,3.0
TEST_01621,11.0
TEST_01622,17.0
TEST_01623,8.0
TEST_01624,5.0
TEST_01625,10.0
TEST_01626,11.0
TEST_01627,11.0
TEST_01628,11.0
TEST_01629,3.0
TEST_01630,11.0
TEST_01631,10.0
TEST_01632,18.0
TEST_01633,11.0
TEST_01634,19.0
TEST_01635,11.0
TEST_01636,14.0
TEST_01637,8.0
TEST_01638,10.0
TEST_01639,10.0
TEST_01640,10.0
TEST_01641,10.0
TEST_01642,4.0
TEST_01643,16.0
TEST_01644,7.0
TEST_01645,20.0
TEST_01646,12.0
TEST_01647,7.0
TEST_01648,7.0
TEST_01649,10.0
TEST_01650,9.0
TEST_01651,10.0
TEST_01652,10.0
TEST_01653,11.0
TEST_01654,10.0
TEST_01655,10.0
TEST_01656,11.0
TEST_01657,11.0
TEST_01658,10.0
TEST_01659,14.0
TEST_01660,11.0
TEST_01661,12.0
TEST_01662,10.0
TEST_01663,15.0
TEST_01664,10.0
TEST_01665,2.0
TEST_01666,10.0
TEST_01667,10.0
TEST_01668,12.0
TEST_01669,2.0
TEST_01670,16.0
TEST_01671,11.0
TEST_01672,10.0
TEST_01673,9.0
TEST_01674,20.0
TEST_01675,3.0
TEST_01676,20.0
TEST_01677,6.0
TEST_01678,12.0
TEST_01679,10.0
TEST_01680,10.0
TEST_01681,3.0
TEST_01682,10.0
TEST_01683,11.0
TEST_01684,14.0
TEST_01685,8.0
TEST_01686,10.0
TEST_01687,2.0
TEST_01688,10.0
TEST_01689,10.0
TEST_01690,11.0
TEST_01691,14.0
TEST_01692,10.0
TEST_01693,8.0
TEST_01694,16.0
TEST_01695,10.0
TEST_01696,11.0
TEST_01697,10.0
TEST_01698,10.0
TEST_01699,11.0
TEST_01700,11.0
TEST_01701,11.0
TEST_01702,11.0
TEST_01703,3.0
TEST_01704,11.0
TEST_01705,4.0
TEST_01706,10.0
TEST_01707,8.0
TEST_01708,6.0
TEST_01709,2.0
TEST_01710,11.0
TEST_01711,11.0
TEST_01712,15.0
TEST_01713,8.0
TEST_01714,10.0
TEST_01715,10.0
TEST_01716,11.0
TEST_01717,10.0
TEST_01718,11.0
TEST_01719,10.0
TEST_01720,12.0
TEST_01721,12.0
TEST_01722,12.0
TEST_01723,10.0
TEST_01724,10.0
TEST_01725,11.0
TEST_01726,12.0
TEST_01727,11.0
TEST_01728,11.0
TEST_01729,10.0
TEST_01730,11.0
TEST_01731,14.0
TEST_01732,8.0
TEST_01733,10.0
TEST_01734,2.0
TEST_01735,11.0
TEST_01736,11.0
TEST_01737,11.0
TEST_01738,10.0
TEST_01739,10.0
TEST_01740,11.0
TEST_01741,10.0
TEST_01742,10.0
TEST_01743,6.0
TEST_01744,4.0
TEST_01745,11.0
TEST_01746,3.0
TEST_01747,10.0
TEST_01748,10.0
TEST_01749,11.0
TEST_01750,10.0
TEST_01751,11.0
TEST_01752,10.0
TEST_01753,10.0
TEST_01754,18.0
TEST_01755,11.0
TEST_01756,12.0
TEST_01757,9.0
TEST_01758,10.0
TEST_01759,5.0
TEST_01760,11.0
TEST_01761,1.0
TEST_01762,11.0
TEST_01763,10.0
TEST_01764,11.0
TEST_01765,11.0
TEST_01766,19.0
TEST_01767,11.0
TEST_01768,11.0
TEST_01769,10.0
TEST_01770,8.0
TEST_01771,3.0
TEST_01772,9.0
TEST_01773,13.0
TEST_01774,3.0
TEST_01775,10.0
TEST_01776,10.0
TEST_01777,19.0
TEST_01778,9.0
TEST_01779,3.0
TEST_01780,10.0
TEST_01781,10.0
TEST_01782,10.0
TEST_01783,11.0
TEST_01784,10.0
TEST_01785,18.0
TEST_01786,10.0
TEST_01787,11.0
TEST_01788,10.0
TEST_01789,11.0
TEST_01790,10.0
TEST_01791,11.0
TEST_01792,10.0
TEST_01793,5.0
TEST_01794,10.0
TEST_01795,10.0
TEST_01796,11.0
TEST_01797,10.0
TEST_01798,10.0
TEST_01799,11.0
TEST_01800,17.0
TEST_01801,10.0
TEST_01802,10.0
TEST_01803,20.0
TEST_01804,10.0
TEST_01805,11.0
TEST_01806,11.0
TEST_01807,15.0
TEST_01808,10.0
TEST_01809,15.0
TEST_01810,2.0
TEST_01811,8.0
TEST_01812,11.0
TEST_01813,11.0
TEST_01814,9.0
TEST_01815,11.0
TEST_01816,11.0
TEST_01817,10.0
TEST_01818,10.0
TEST_01819,10.0
TEST_01820,10.0
TEST_01821,11.0
TEST_01822,11.0
TEST_01823,10.0
TEST_01824,10.0
TEST_01825,14.0
TEST_01826,11.0
TEST_01827,10.0
TEST_01828,3.0
TEST_01829,13.0
TEST_01830,11.0
TEST_01831,11.0
TEST_01832,10.0
TEST_01833,7.0
TEST_01834,10.0
TEST_01835,10.0
TEST_01836,1.0
TEST_01837,10.0
TEST_01838,10.0
TEST_01839,11.0
TEST_01840,9.0
TEST_01841,10.0
TEST_01842,10.0
TEST_01843,3.0
TEST_01844,9.0
TEST_01845,9.0
TEST_01846,12.0
TEST_01847,10.0
TEST_01848,11.0
TEST_01849,15.0
TEST_01850,20.0
TEST_01851,11.0
TEST_01852,10.0
TEST_01853,11.0
TEST_01854,15.0
TEST_01855,2.0
TEST_01856,19.0
TEST_01857,9.0
TEST_01858,10.0
TEST_01859,9.0
TEST_01860,10.0
TEST_01861,2.0
TEST_01862,11.0
TEST_01863,11.0
TEST_01864,11.0
TEST_01865,11.0
TEST_01866,8.0
TEST_01867,11.0
TEST_01868,10.0
TEST_01869,15.0
TEST_01870,11.0
TEST_01871,11.0
TEST_01872,17.0
TEST_01873,11.0
TEST_01874,10.0
TEST_01875,10.0
TEST_01876,17.0
TEST_01877,11.0
TEST_01878,11.0
TEST_01879,9.0
TEST_01880,10.0
TEST_01881,15.0
TEST_01882,8.0
TEST_01883,10.0
TEST_01884,9.0
TEST_01885,9.0
TEST_01886,11.0
TEST_01887,11.0
TEST_01888,10.0
TEST_01889,11.0
TEST_01890,7.0
TEST_01891,11.0
TEST_01892,10.0
TEST_01893,1.0
TEST_01894,8.0
TEST_01895,11.0
TEST_01896,11.0
TEST_01897,10.0
TEST_01898,11.0
TEST_01899,12.0
TEST_01900,5.0
TEST_01901,10.0
TEST_01902,8.0
TEST_01903,11.0
TEST_01904,10.0
TEST_01905,11.0
TEST_01906,11.0
TEST_01907,11.0
TEST_01908,8.0
TEST_01909,11.0
TEST_01910,3.0
TEST_01911,2.0
TEST_01912,12.0
TEST_01913,10.0
TEST_01914,13.0
TEST_01915,10.0
TEST_01916,9.0
TEST_01917,2.0
TEST_01918,10.0
TEST_01919,12.0
TEST_01920,10.0
TEST_01921,14.0
TEST_01922,10.0
TEST_01923,10.0
TEST_01924,10.0
TEST_01925,10.0
TEST_01926,13.0
TEST_01927,9.0
TEST_01928,11.0
TEST_01929,11.0
TEST_01930,11.0
TEST_01931,10.0
TEST_01932,11.0
TEST_01933,10.0
TEST_01934,10.0
TEST_01935,10.0
TEST_01936,10.0
TEST_01937,5.0
TEST_01938,11.0
TEST_01939,11.0
TEST_01940,10.0
TEST_01941,10.0
TEST_01942,10.0
TEST_01943,10.0
TEST_01944,10.0
TEST_01945,3.0
TEST_01946,6.0
TEST_01947,11.0
TEST_01948,10.0
TEST_01949,8.0
TEST_01950,3.0
TEST_01951,12.0
TEST_01952,11.0
TEST_01953,11.0
TEST_01954,11.0
TEST_01955,2.0
TEST_01956,20.0
TEST_01957,11.0
TEST_01958,6.0
TEST_01959,10.0
TEST_01960,10.0
TEST_01961,10.0
TEST_01962,13.0
TEST_01963,8.0
TEST_01964,10.0
TEST_01965,10.0
TEST_01966,18.0
TEST_01967,10.0
TEST_01968,10.0
TEST_01969,11.0
TEST_01970,10.0
TEST_01971,10.0
TEST_01972,10.0
TEST_01973,9.0
TEST_01974,11.0
TEST_01975,10.0
TEST_01976,11.0
TEST_01977,6.0
TEST_01978,1.0
TEST_01979,12.0
TEST_01980,10.0
TEST_01981,10.0
TEST_01982,10.0
TEST_01983,11.0
TEST_01984,9.0
TEST_01985,11.0
TEST_01986,10.0
TEST_01987,10.0
TEST_01988,10.0
TEST_01989,10.0
TEST_01990,10.0
TEST_01991,11.0
TEST_01992,9.0
TEST_01993,11.0
TEST_01994,10.0
TEST_01995,11.0
TEST_01996,10.0
TEST_01997,11.0
TEST_01998,10.0
TEST_01999,10.0
TEST_02000,13.0
TEST_02001,10.0
TEST_02002,10.0
TEST_02003,10.0
TEST_02004,11.0
TEST_02005,11.0
TEST_02006,10.0
TEST_02007,8.0
TEST_02008,10.0
TEST_02009,10.0
TEST_02010,10.0
TEST_02011,11.0
TEST_02012,11.0
TEST_02013,8.0
TEST_02014,2.0
TEST_02015,11.0
TEST_02016,11.0
TEST_02017,14.0
TEST_02018,8.0
TEST_02019,10.0
TEST_02020,18.0
TEST_02021,10.0
TEST_02022,10.0
TEST_02023,10.0
TEST_02024,11.0
TEST_02025,10.0
TEST_02026,2.0
TEST_02027,7.0
TEST_02028,10.0
TEST_02029,12.0
TEST_02030,8.0
TEST_02031,10.0
TEST_02032,10.0
TEST_02033,10.0
TEST_02034,2.0
TEST_02035,9.0
TEST_02036,2.0
TEST_02037,10.0
TEST_02038,1.0
TEST_02039,10.0
TEST_02040,10.0
TEST_02041,5.0
TEST_02042,6.0
TEST_02043,14.0
TEST_02044,11.0
TEST_02045,11.0
TEST_02046,10.0
TEST_02047,10.0
TEST_02048,12.0
TEST_02049,10.0
TEST_02050,9.0
TEST_02051,11.0
TEST_02052,10.0
TEST_02053,11.0
TEST_02054,10.0
TEST_02055,10.0
TEST_02056,10.0
TEST_02057,9.0
TEST_02058,11.0
TEST_02059,10.0
TEST_02060,10.0
TEST_02061,10.0
TEST_02062,10.0
TEST_02063,3.0
TEST_02064,10.0
TEST_02065,10.0
TEST_02066,9.0
TEST_02067,10.0
TEST_02068,5.0
TEST_02069,9.0
TEST_02070,10.0
TEST_02071,6.0
TEST_02072,2.0
TEST_02073,2.0
TEST_02074,11.0
TEST_02075,11.0
TEST_02076,17.0
TEST_02077,10.0
TEST_02078,10.0
TEST_02079,10.0
TEST_02080,3.0
TEST_02081,11.0
TEST_02082,11.0
TEST_02083,12.0
TEST_02084,10.0
TEST_02085,8.0
TEST_02086,2.0
TEST_02087,10.0
TEST_02088,11.0
TEST_02089,4.0
TEST_02090,8.0
TEST_02091,11.0
TEST_02092,11.0
TEST_02093,16.0
TEST_02094,3.0
TEST_02095,15.0
TEST_02096,10.0
TEST_02097,10.0
TEST_02098,11.0
TEST_02099,11.0
TEST_02100,15.0
TEST_02101,11.0
TEST_02102,11.0
TEST_02103,2.0
TEST_02104,12.0
TEST_02105,18.0
TEST_02106,9.0
TEST_02107,11.0
TEST_02108,9.0
TEST_02109,11.0
TEST_02110,10.0
TEST_02111,10.0
TEST_02112,13.0
TEST_02113,10.0
TEST_02114,10.0
TEST_02115,10.0
TEST_02116,11.0
TEST_02117,11.0
TEST_02118,11.0
TEST_02119,10.0
TEST_02120,10.0
TEST_02121,17.0
TEST_02122,14.0
TEST_02123,6.0
TEST_02124,11.0
TEST_02125,10.0
TEST_02126,14.0
TEST_02127,11.0
TEST_02128,10.0
TEST_02129,7.0
TEST_02130,11.0
TEST_02131,10.0
TEST_02132,10.0
TEST_02133,10.0
TEST_02134,11.0
TEST_02135,12.0
TEST_02136,10.0
TEST_02137,10.0
TEST_02138,10.0
TEST_02139,11.0
TEST_02140,3.0
TEST_02141,11.0
TEST_02142,11.0
TEST_02143,10.0
TEST_02144,3.0
TEST_02145,2.0
TEST_02146,7.0
TEST_02147,11.0
TEST_02148,12.0
TEST_02149,14.0
TEST_02150,11.0
TEST_02151,11.0
TEST_02152,13.0
TEST_02153,10.0
TEST_02154,12.0
TEST_02155,10.0
TEST_02156,10.0
TEST_02157,13.0
TEST_02158,10.0
TEST_02159,11.0
TEST_02160,11.0
TEST_02161,11.0
TEST_02162,9.0
TEST_02163,10.0
TEST_02164,12.0
TEST_02165,10.0
TEST_02166,9.0
TEST_02167,10.0
TEST_02168,11.0
TEST_02169,11.0
TEST_02170,20.0
TEST_02171,11.0
TEST_02172,10.0
TEST_02173,14.0
TEST_02174,5.0
TEST_02175,12.0
TEST_02176,10.0
TEST_02177,11.0
TEST_02178,11.0
TEST_02179,10.0
TEST_02180,10.0
TEST_02181,10.0
TEST_02182,11.0
TEST_02183,10.0
TEST_02184,10.0
TEST_02185,12.0
TEST_02186,3.0
TEST_02187,11.0
TEST_02188,10.0
TEST_02189,10.0
TEST_02190,14.0
TEST_02191,10.0
TEST_02192,9.0
TEST_02193,10.0
TEST_02194,11.0
TEST_02195,11.0
TEST_02196,10.0
TEST_02197,2.0
TEST_02198,11.0
TEST_02199,10.0
TEST_02200,11.0
TEST_02201,8.0
TEST_02202,10.0
TEST_02203,15.0
TEST_02204,11.0
TEST_02205,11.0
TEST_02206,10.0
TEST_02207,10.0
TEST_02208,10.0
TEST_02209,10.0
TEST_02210,11.0
TEST_02211,10.0
TEST_02212,11.0
TEST_02213,10.0
TEST_02214,10.0
TEST_02215,11.0
TEST_02216,10.0
TEST_02217,11.0
TEST_02218,9.0
TEST_02219,10.0
TEST_02220,11.0
TEST_02221,10.0
TEST_02222,10.0
TEST_02223,13.0
TEST_02224,8.0
TEST_02225,10.0
TEST_02226,11.0
TEST_02227,9.0
TEST_02228,3.0
TEST_02229,10.0
TEST_02230,11.0
TEST_02231,9.0
TEST_02232,11.0
TEST_02233,10.0
TEST_02234,11.0
TEST_02235,10.0
TEST_02236,7.0
TEST_02237,11.0
TEST_02238,11.0
TEST_02239,11.0
TEST_02240,11.0
TEST_02241,11.0
TEST_02242,3.0
TEST_02243,3.0
TEST_02244,10.0
TEST_02245,10.0
TEST_02246,14.0
TEST_02247,7.0
TEST_02248,10.0
TEST_02249,3.0
TEST_02250,10.0
TEST_02251,14.0
TEST_02252,10.0
TEST_02253,10.0
TEST_02254,10.0
TEST_02255,10.0
TEST_02256,15.0
TEST_02257,11.0
TEST_02258,9.0
TEST_02259,10.0
TEST_02260,19.0
TEST_02261,10.0
TEST_02262,10.0
TEST_02263,9.0
TEST_02264,13.0
TEST_02265,8.0
TEST_02266,10.0
TEST_02267,11.0
TEST_02268,10.0
TEST_02269,10.0
TEST_02270,15.0
TEST_02271,10.0
TEST_02272,3.0
TEST_02273,10.0
TEST_02274,11.0
TEST_02275,11.0
TEST_02276,11.0
TEST_02277,1.0
TEST_02278,15.0
TEST_02279,5.0
TEST_02280,10.0
TEST_02281,16.0
TEST_02282,10.0
TEST_02283,10.0
TEST_02284,11.0
TEST_02285,2.0
TEST_02286,10.0
TEST_02287,10.0
TEST_02288,11.0
TEST_02289,11.0
TEST_02290,11.0
TEST_02291,10.0
TEST_02292,10.0
TEST_02293,10.0
TEST_02294,10.0
TEST_02295,10.0
TEST_02296,11.0
TEST_02297,10.0
TEST_02298,4.0
TEST_02299,10.0
TEST_02300,10.0
TEST_02301,19.0
TEST_02302,11.0
TEST_02303,10.0
TEST_02304,10.0
TEST_02305,10.0
TEST_02306,5.0
TEST_02307,10.0
TEST_02308,10.0
TEST_02309,11.0
TEST_02310,9.0
TEST_02311,11.0
TEST_02312,10.0
TEST_02313,1.0
TEST_02314,10.0
TEST_02315,11.0
TEST_02316,11.0
TEST_02317,10.0
TEST_02318,17.0
TEST_02319,10.0
TEST_02320,14.0
TEST_02321,9.0
TEST_02322,10.0
TEST_02323,10.0
TEST_02324,10.0
TEST_02325,10.0
TEST_02326,11.0
TEST_02327,10.0
TEST_02328,10.0
TEST_02329,10.0
TEST_02330,11.0
TEST_02331,8.0
TEST_02332,2.0
TEST_02333,11.0
TEST_02334,10.0
TEST_02335,10.0
TEST_02336,13.0
TEST_02337,11.0
TEST_02338,11.0
TEST_02339,10.0
TEST_02340,8.0
TEST_02341,10.0
TEST_02342,3.0
TEST_02343,14.0
TEST_02344,11.0
TEST_02345,10.0
TEST_02346,3.0
TEST_02347,10.0
TEST_02348,1.0
TEST_02349,10.0
TEST_02350,11.0
TEST_02351,10.0
TEST_02352,9.0
TEST_02353,6.0
TEST_02354,10.0
TEST_02355,11.0
TEST_02356,11.0
TEST_02357,10.0
TEST_02358,11.0
TEST_02359,2.0
TEST_02360,10.0
TEST_02361,10.0
TEST_02362,12.0
TEST_02363,10.0
TEST_02364,7.0
TEST_02365,9.0
TEST_02366,10.0
TEST_02367,11.0
TEST_02368,11.0
TEST_02369,10.0
TEST_02370,3.0
TEST_02371,10.0
TEST_02372,11.0
TEST_02373,10.0
TEST_02374,2.0
TEST_02375,10.0
TEST_02376,11.0
TEST_02377,10.0
TEST_02378,10.0
TEST_02379,9.0
TEST_02380,11.0
TEST_02381,12.0
TEST_02382,10.0
TEST_02383,11.0
TEST_02384,5.0
TEST_02385,11.0
TEST_02386,10.0
TEST_02387,11.0
TEST_02388,19.0
TEST_02389,10.0
TEST_02390,13.0
TEST_02391,11.0
TEST_02392,11.0
TEST_02393,11.0
TEST_02394,10.0
TEST_02395,10.0
TEST_02396,11.0
TEST_02397,10.0
TEST_02398,10.0
TEST_02399,10.0
TEST_02400,11.0
TEST_02401,11.0
TEST_02402,19.0
TEST_02403,11.0
TEST_02404,9.0
TEST_02405,11.0
TEST_02406,10.0
TEST_02407,15.0
TEST_02408,11.0
TEST_02409,11.0
TEST_02410,9.0
TEST_02411,10.0
TEST_02412,9.0
TEST_02413,8.0
TEST_02414,10.0
TEST_02415,10.0
TEST_02416,14.0
TEST_02417,11.0
TEST_02418,9.0
TEST_02419,11.0
TEST_02420,11.0
TEST_02421,11.0
TEST_02422,11.0
TEST_02423,10.0
TEST_02424,10.0
TEST_02425,9.0
TEST_02426,3.0
TEST_02427,2.0
TEST_02428,11.0
TEST_02429,11.0
TEST_02430,11.0
TEST_02431,11.0
TEST_02432,10.0
TEST_02433,10.0
TEST_02434,10.0
TEST_02435,10.0
TEST_02436,10.0
TEST_02437,10.0
TEST_02438,14.0
TEST_02439,11.0
TEST_02440,11.0
TEST_02441,11.0
TEST_02442,11.0
TEST_02443,10.0
TEST_02444,9.0
TEST_02445,11.0
TEST_02446,10.0
TEST_02447,2.0
TEST_02448,10.0
TEST_02449,11.0
TEST_02450,11.0
TEST_02451,11.0
TEST_02452,2.0
TEST_02453,10.0
TEST_02454,10.0
TEST_02455,11.0
TEST_02456,8.0
TEST_02457,18.0
TEST_02458,11.0
TEST_02459,15.0
TEST_02460,10.0
TEST_02461,10.0
TEST_02462,11.0
TEST_02463,8.0
TEST_02464,11.0
TEST_02465,10.0
TEST_02466,11.0
TEST_02467,11.0
TEST_02468,9.0
TEST_02469,11.0
TEST_02470,11.0
TEST_02471,11.0
TEST_02472,10.0
TEST_02473,10.0
TEST_02474,11.0
TEST_02475,11.0
TEST_02476,10.0
TEST_02477,3.0
TEST_02478,11.0
TEST_02479,7.0
TEST_02480,10.0
TEST_02481,3.0
TEST_02482,11.0
TEST_02483,11.0
TEST_02484,10.0
TEST_02485,11.0
TEST_02486,10.0
TEST_02487,19.0
TEST_02488,10.0
TEST_02489,1.0
TEST_02490,10.0
TEST_02491,10.0
TEST_02492,12.0
TEST_02493,10.0
TEST_02494,11.0
TEST_02495,10.0
TEST_02496,11.0
TEST_02497,10.0
TEST_02498,10.0
TEST_02499,10.0
TEST_02500,11.0
TEST_02501,10.0
TEST_02502,10.0
TEST_02503,10.0
TEST_02504,2.0
TEST_02505,11.0
TEST_02506,11.0
TEST_02507,11.0
TEST_02508,10.0
TEST_02509,10.0
TEST_02510,1.0
TEST_02511,10.0
TEST_02512,11.0
TEST_02513,10.0
TEST_02514,11.0
TEST_02515,12.0
TEST_02516,4.0
TEST_02517,10.0
TEST_02518,11.0
TEST_02519,10.0
TEST_02520,10.0
TEST_02521,2.0
TEST_02522,10.0
TEST_02523,13.0
TEST_02524,16.0
TEST_02525,10.0
TEST_02526,10.0
TEST_02527,10.0
TEST_02528,10.0
TEST_02529,11.0
TEST_02530,8.0
TEST_02531,15.0
TEST_02532,10.0
TEST_02533,10.0
TEST_02534,11.0
TEST_02535,11.0
TEST_02536,12.0
TEST_02537,10.0
TEST_02538,13.0
TEST_02539,10.0
TEST_02540,11.0
TEST_02541,10.0
TEST_02542,10.0
